Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,677584,-,-,-,26.05,-97.74,-6,15,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Relative Humidity,Surface Albedo,Pressure,Wind Direction,Precipitable Water
2013,1,1,0,30,0,0,0,0,0,0,2.1,19,176.76,100,0.152,1010,182,4.208
2013,1,1,1,30,0,0,0,0,0,0,1.9000000000000001,18,167.02,100,0.152,1010,184.60000000000002,4.248
2013,1,1,2,30,0,0,0,0,0,0,1.8,18,153.61,100,0.152,1010,190.4,4.305
2013,1,1,3,30,0,0,0,0,0,0,1.7000000000000002,18,140.16,100,0.152,1010,193.8,4.346
2013,1,1,4,30,0,0,0,0,0,0,1.9000000000000001,18,126.81,100,0.152,1010,195.5,4.375
2013,1,1,5,30,0,0,0,0,0,0,2.1,18,113.67,100,0.152,1010,201.9,4.388
2013,1,1,6,30,0,0,0,0,0,0,2.4000000000000004,18,100.84,100,0.152,1010,215.3,4.375
2013,1,1,7,30,12,45,13,3,3,0,2.7,18,88.47,98.58,0.152,1010,234.20000000000002,4.354
2013,1,1,8,30,70,449,172,6,6,0,3.5,18,76.84,95.08,0.152,1010,257.1,4.344
2013,1,1,9,30,101,629,354,13,13,0,4.4,19,66.31,84.69,0.152,1010,280.40000000000003,4.345
2013,1,1,10,30,124,708,505,39,39,0,5,20,57.54,75.15,0.152,1010,296.2,4.3420000000000005
2013,1,1,11,30,140,743,604,156,156,0,5.300000000000001,21,51.43,68.87,0.152,1010,307.70000000000005,4.34
2013,1,1,12,30,155,735,638,29,29,0,5.6000000000000005,20,49,72.43,0.152,1010,317.70000000000005,4.344
2013,1,1,13,30,166,694,605,167,167,0,6,19,50.77,76.02,0.152,1010,327.90000000000003,4.335
2013,1,1,14,30,165,622,510,139,139,0,6.5,18,56.36,78.56,0.152,1010,339.90000000000003,4.291
2013,1,1,15,30,149,503,364,48,48,0,6.9,17,64.77,79.14,0.152,1010,349.90000000000003,4.202
2013,1,1,16,30,106,318,188,10,10,0,6.9,16,75.06,77.89,0.152,1010,356.1,4.093
2013,1,1,17,30,22,41,24,1,1,0,6.6000000000000005,15,86.55,77.98,0.152,1010,359,4.001
2013,1,1,18,30,0,0,0,0,0,0,6.2,15,98.82000000000001,76.54,0.152,1010,0.2,3.931
2013,1,1,19,30,0,0,0,0,0,0,5.9,14,111.59,82.13,0.152,1010,1.8,3.873
2013,1,1,20,30,0,0,0,0,0,0,5.5,14,124.69,83.10000000000001,0.152,1010,2.5,3.8280000000000003
2013,1,1,21,30,0,0,0,0,0,0,5.1000000000000005,14,138.01,83.54,0.152,1010,1.1,3.7960000000000003
2013,1,1,22,30,0,0,0,0,0,0,5.1000000000000005,14,151.46,83.16,0.152,1010,357.90000000000003,3.769
2013,1,1,23,30,0,0,0,0,0,0,5.1000000000000005,13,164.89000000000001,87.63,0.152,1010,355.20000000000005,3.74
2013,1,2,0,30,0,0,0,0,0,0,5.2,13,176.64000000000001,85.98,0.152,1010,354.20000000000005,3.71
2013,1,2,1,30,0,0,0,0,0,0,5.2,12,167.1,89.62,0.152,1010,353.20000000000005,3.6790000000000003
2013,1,2,2,30,0,0,0,0,0,0,5.300000000000001,12,153.70000000000002,87.01,0.152,1010,352.40000000000003,3.65
2013,1,2,3,30,0,0,0,0,0,0,5.5,11,140.24,90.10000000000001,0.152,1010,351.3,3.622
2013,1,2,4,30,0,0,0,0,0,0,5.6000000000000005,11,126.89,87.22,0.152,1010,348.90000000000003,3.598
2013,1,2,5,30,0,0,0,0,0,0,5.7,10,113.74000000000001,90.15,0.152,1010,347.90000000000003,3.581
2013,1,2,6,30,0,0,0,0,0,0,5.6000000000000005,10,100.9,88.61,0.152,1020,348.5,3.5660000000000003
2013,1,2,7,30,10,23,11,0,0,0,5.6000000000000005,10,88.52,88.37,0.152,1020,347.40000000000003,3.539
2013,1,2,8,30,82,379,168,8,8,0,5.6000000000000005,10,76.87,88.45,0.152,1020,346.70000000000005,3.504
2013,1,2,9,30,117,585,352,20,20,0,5.6000000000000005,10,66.33,88.54,0.152,1020,345.8,3.467
2013,1,2,10,30,133,700,509,67,67,0,5.800000000000001,10,57.53,87.87,0.152,1020,347,3.4370000000000003
2013,1,2,11,30,137,765,615,50,50,0,5.9,11,51.38,81.17,0.152,1020,351.5,3.42
2013,1,2,12,30,139,785,655,165,165,0,5.800000000000001,11,48.910000000000004,80.44,0.152,1020,353.1,3.4090000000000003
2013,1,2,13,30,134,779,628,128,128,0,5.7,11,50.65,79.32000000000001,0.152,1020,353.90000000000003,3.402
2013,1,2,14,30,123,743,537,94,94,0,5.6000000000000005,11,56.22,78.37,0.152,1020,355,3.399
2013,1,2,15,30,108,657,389,114,114,0,5.5,10,64.63,82.52,0.152,1020,354.90000000000003,3.399
2013,1,2,16,30,79,490,207,65,65,0,5.4,9,74.92,86.65,0.152,1020,354,3.4
2013,1,2,17,30,25,127,33,10,10,0,5.2,8,86.41,91.37,0.152,1020,352,3.399
2013,1,2,18,30,0,0,0,0,0,0,5.1000000000000005,8,98.68,89.93,0.152,1020,350,3.399
2013,1,2,19,30,0,0,0,0,0,0,5,8,111.46000000000001,88.3,0.152,1020,350.3,3.396
2013,1,2,20,30,0,0,0,0,0,0,4.800000000000001,8,124.56,87,0.152,1020,349.90000000000003,3.3770000000000002
2013,1,2,21,30,0,0,0,0,0,0,4.800000000000001,7,137.89000000000001,92.29,0.152,1020,346.40000000000003,3.331
2013,1,2,22,30,0,0,0,0,0,0,4.800000000000001,7,151.33,91.29,0.152,1020,343.3,3.259
2013,1,2,23,30,0,0,0,0,0,0,4.800000000000001,7,164.76,90.03,0.152,1020,343.1,3.1750000000000003
2013,1,3,0,30,0,0,0,0,0,0,4.800000000000001,7,176.51,88.87,0.152,1020,341.6,3.107
2013,1,3,1,30,0,0,0,0,0,0,4.9,7,167.17000000000002,87.60000000000001,0.152,1020,339.1,3.078
2013,1,3,2,30,0,0,0,0,0,0,4.9,7,153.78,86.22,0.152,1020,338.90000000000003,3.076
2013,1,3,3,30,0,0,0,0,0,0,4.9,7,140.32,85.5,0.152,1020,341,3.057
2013,1,3,4,30,0,0,0,0,0,0,4.800000000000001,7,126.97,85.53,0.152,1020,342.5,2.981
2013,1,3,5,30,0,0,0,0,0,0,4.7,7,113.81,85.8,0.152,1020,343.20000000000005,2.841
2013,1,3,6,30,0,0,0,0,0,0,4.6000000000000005,8,100.95,80.63,0.152,1020,344.1,2.69
2013,1,3,7,30,12,51,13,13,12,51,4.800000000000001,8,88.57000000000001,81.38,0.152,1020,341,2.6
2013,1,3,8,30,72,466,178,39,39,0,5.2,9,76.9,76.29,0.152,1020,340.6,2.58
2013,1,3,9,30,106,645,365,53,53,0,5.4,9,66.33,77.63,0.152,1020,344.90000000000003,2.607
2013,1,3,10,30,128,729,520,88,88,0,5.5,10,57.5,75.11,0.152,1020,352.70000000000005,2.645
2013,1,3,11,30,143,768,623,172,172,0,5.4,11,51.32,72.82000000000001,0.152,1020,358.70000000000005,2.658
2013,1,3,12,30,156,764,660,272,256,23,5.4,12,48.81,70.09,0.152,1020,0.9,2.6310000000000002
2013,1,3,13,30,159,742,631,240,230,15,5.4,11,50.53,75.84,0.152,1020,358.20000000000005,2.581
2013,1,3,14,30,148,701,539,111,111,0,5.5,11,56.08,75.49,0.152,1020,354,2.524
2013,1,3,15,30,130,605,391,105,105,0,5.5,10,64.48,79.13,0.152,1020,351.90000000000003,2.488
2013,1,3,16,30,93,440,208,68,68,0,5.300000000000001,10,74.77,77.32000000000001,0.152,1020,351.40000000000003,2.497
2013,1,3,17,30,27,102,34,34,27,102,4.9,10,86.27,76.07000000000001,0.152,1020,350.1,2.5300000000000002
2013,1,3,18,30,0,0,0,0,0,0,4.7,9,98.55,80.62,0.152,1020,346.5,2.5340000000000003
2013,1,3,19,30,0,0,0,0,0,0,4.6000000000000005,9,111.32000000000001,80.02,0.152,1020,345.70000000000005,2.492
2013,1,3,20,30,0,0,0,0,0,0,4.2,9,124.43,79.96000000000001,0.152,1020,346.8,2.445
2013,1,3,21,30,0,0,0,0,0,0,3.8000000000000003,9,137.76,80.18,0.152,1020,347.20000000000005,2.426
2013,1,3,22,30,0,0,0,0,0,0,3.6,10,151.21,75.46000000000001,0.152,1020,351.6,2.442
2013,1,3,23,30,0,0,0,0,0,0,3.5,10,164.63,77.48,0.152,1020,2.7,2.512
2013,1,4,0,30,0,0,0,0,0,0,3.3000000000000003,11,176.38,80.34,0.152,1020,7.7,2.626
2013,1,4,1,30,0,0,0,0,0,0,3.3000000000000003,11,167.24,77.37,0.152,1020,5.6000000000000005,2.725
2013,1,4,2,30,0,0,0,0,0,0,3.6,11,153.86,78.73,0.152,1020,0.7000000000000001,2.77
2013,1,4,3,30,0,0,0,0,0,0,4.1000000000000005,10,140.4,84.5,0.152,1020,351,2.771
2013,1,4,4,30,0,0,0,0,0,0,4.7,10,127.04,83.83,0.152,1020,344,2.7600000000000002
2013,1,4,5,30,0,0,0,0,0,0,5.2,10,113.87,82.18,0.152,1020,342.3,2.754
2013,1,4,6,30,0,0,0,0,0,0,5.7,9,101.01,85.31,0.152,1020,343.40000000000003,2.751
2013,1,4,7,30,11,24,11,11,11,24,6.1000000000000005,9,88.61,81.8,0.152,1020,341.6,2.758
2013,1,4,8,30,79,407,172,7,7,0,6.4,9,76.92,78.49,0.152,1020,340.40000000000003,2.7920000000000003
2013,1,4,9,30,117,597,357,35,35,0,6.4,10,66.33,72.95,0.152,1020,342,2.858
2013,1,4,10,30,140,690,512,43,43,0,6.1000000000000005,11,57.47,71.16,0.152,1020,343.6,2.938
2013,1,4,11,30,151,741,615,96,96,0,5.800000000000001,12,51.25,70.85000000000001,0.152,1020,343.40000000000003,3.013
2013,1,4,12,30,165,738,652,111,111,0,5.6000000000000005,13,48.71,70.60000000000001,0.152,1020,343.1,3.076
2013,1,4,13,30,165,718,623,95,95,0,5.6000000000000005,13,50.4,73.98,0.152,1020,342.5,3.123
2013,1,4,14,30,156,667,531,84,84,0,5.6000000000000005,12,55.94,81.63,0.152,1020,342.1,3.1470000000000002
2013,1,4,15,30,142,552,382,62,62,0,5.7,12,64.33,83.10000000000001,0.152,1020,342.70000000000005,3.15
2013,1,4,16,30,102,379,202,202,102,379,5.6000000000000005,12,74.63,89.29,0.152,1020,343.5,3.1430000000000002
2013,1,4,17,30,27,69,32,32,27,69,5.300000000000001,11,86.13,89.37,0.152,1020,343.1,3.129
2013,1,4,18,30,0,0,0,0,0,0,5.2,11,98.41,89.14,0.152,1020,347.5,3.112
2013,1,4,19,30,0,0,0,0,0,0,5.2,10,111.19,94.93,0.152,1020,350,3.1
2013,1,4,20,30,0,0,0,0,0,0,5.2,10,124.3,93.79,0.152,1020,349,3.097
2013,1,4,21,30,0,0,0,0,0,0,5.2,10,137.63,92.32000000000001,0.152,1020,346.5,3.102
2013,1,4,22,30,0,0,0,0,0,0,5.4,10,151.08,90.44,0.152,1020,343.3,3.109
2013,1,4,23,30,0,0,0,0,0,0,5.6000000000000005,9,164.5,94.16,0.152,1020,340.70000000000005,3.114
2013,1,5,0,30,0,0,0,0,0,0,5.800000000000001,9,176.24,91.69,0.152,1020,339.6,3.109
2013,1,5,1,30,0,0,0,0,0,0,6.2,8,167.3,95.47,0.152,1020,337.90000000000003,3.084
2013,1,5,2,30,0,0,0,0,0,0,6.5,8,153.93,92.3,0.152,1020,336.5,3.045
2013,1,5,3,30,0,0,0,0,0,0,6.7,7,140.47,94.92,0.152,1020,334.20000000000005,3.003
2013,1,5,4,30,0,0,0,0,0,0,6.7,7,127.10000000000001,91.32000000000001,0.152,1020,332.6,2.979
2013,1,5,5,30,0,0,0,0,0,0,6.6000000000000005,7,113.93,89.54,0.152,1020,332.40000000000003,2.973
2013,1,5,6,30,0,0,0,0,0,0,6.4,7,101.06,88.84,0.152,1020,332.6,2.974
2013,1,5,7,30,11,35,12,12,11,35,6.5,7,88.64,88.58,0.152,1020,333.90000000000003,2.966
2013,1,5,8,30,72,453,174,39,39,0,6.7,8,76.94,82.92,0.152,1020,337.90000000000003,2.945
2013,1,5,9,30,103,646,363,70,70,0,6.7,10,66.33,73.64,0.152,1020,341.5,2.9210000000000003
2013,1,5,10,30,121,742,521,141,141,0,6.5,11,57.43,70.32000000000001,0.152,1020,341.6,2.894
2013,1,5,11,30,127,799,628,245,233,18,6.4,12,51.18,66.82000000000001,0.152,1020,340.90000000000003,2.862
2013,1,5,12,30,130,818,671,214,209,7,6.1000000000000005,13,48.6,63.39,0.152,1020,340.40000000000003,2.829
2013,1,5,13,30,129,806,644,161,161,0,5.9,13,50.26,64.12,0.152,1020,340.8,2.801
2013,1,5,14,30,119,772,553,208,201,12,5.5,14,55.78,60.69,0.152,1020,342.70000000000005,2.779
2013,1,5,15,30,99,707,407,180,169,25,5.2,13,64.18,65.63,0.152,1020,347.5,2.7600000000000002
2013,1,5,16,30,74,551,222,53,53,0,4.6000000000000005,12,74.48,71.06,0.152,1020,353.6,2.746
2013,1,5,17,30,27,192,40,9,9,0,3.8000000000000003,11,85.98,77.01,0.152,1020,358.20000000000005,2.742
2013,1,5,18,30,0,0,0,0,0,0,3.4000000000000004,10,98.26,83.87,0.152,1020,0.7000000000000001,2.745
2013,1,5,19,30,0,0,0,0,0,0,3.2,10,111.05,85.64,0.152,1020,359.6,2.747
2013,1,5,20,30,0,0,0,0,0,0,2.9000000000000004,9,124.17,93.33,0.152,1020,356.3,2.744
2013,1,5,21,30,0,0,0,0,0,0,2.9000000000000004,9,137.51,94.37,0.152,1020,350,2.74
2013,1,5,22,30,0,0,0,0,0,0,3.3000000000000003,9,150.96,94.45,0.152,1020,342.6,2.737
2013,1,5,23,30,0,0,0,0,0,0,3.6,9,164.37,93.93,0.152,1020,337.1,2.732
2013,1,6,0,30,0,0,0,0,0,0,3.9000000000000004,9,176.09,92.9,0.152,1020,332.90000000000003,2.719
2013,1,6,1,30,0,0,0,0,0,0,4.2,8,167.36,97.91,0.152,1020,329.70000000000005,2.694
2013,1,6,2,30,0,0,0,0,0,0,4.5,8,154,96.33,0.152,1020,329,2.658
2013,1,6,3,30,0,0,0,0,0,0,4.6000000000000005,8,140.54,95,0.152,1020,328.40000000000003,2.628
2013,1,6,4,30,0,0,0,0,0,0,4.6000000000000005,8,127.17,94.06,0.152,1020,329.1,2.621
2013,1,6,5,30,0,0,0,0,0,0,4.800000000000001,8,113.98,100,0.152,1020,332.90000000000003,2.636
2013,1,6,6,30,0,0,0,0,0,0,4.9,8,101.10000000000001,99.82000000000001,0.152,1020,338.20000000000005,2.653
2013,1,6,7,30,11,63,13,4,4,0,5.1000000000000005,8,88.67,93.06,0.152,1020,342.3,2.652
2013,1,6,8,30,66,504,179,72,72,0,5.4,10,76.95,80.9,0.152,1020,343.90000000000003,2.6390000000000002
2013,1,6,9,30,91,697,371,169,157,29,5.6000000000000005,13,66.31,64.99,0.152,1020,347,2.626
2013,1,6,10,30,106,790,532,532,106,790,5.6000000000000005,15,57.39,55.06,0.152,1020,350.70000000000005,2.605
2013,1,6,11,30,115,834,639,639,115,834,5.5,16,51.1,49.92,0.152,1020,350.5,2.557
2013,1,6,12,30,133,821,677,372,313,89,5.4,17,48.480000000000004,45.6,0.152,1020,350.70000000000005,2.474
2013,1,6,13,30,127,821,654,360,300,92,5.300000000000001,18,50.11,41.58,0.152,1020,351.8,2.351
2013,1,6,14,30,115,799,566,566,115,799,5,18,55.63,40.31,0.152,1020,355,2.193
2013,1,6,15,30,103,716,417,243,191,117,4.7,17,64.02,41.980000000000004,0.152,1020,0.6000000000000001,2.021
2013,1,6,16,30,75,578,231,104,100,15,3.8000000000000003,16,74.32000000000001,47.11,0.152,1020,8.9,1.872
2013,1,6,17,30,28,224,44,44,28,224,2.7,13,85.83,57.68,0.152,1020,19.5,1.758
2013,1,6,18,30,0,0,0,0,0,0,2.3000000000000003,11,98.12,70.27,0.152,1020,30.900000000000002,1.676
2013,1,6,19,30,0,0,0,0,0,0,2.2,11,110.91,75.27,0.152,1020,34.4,1.615
2013,1,6,20,30,0,0,0,0,0,0,2,10,124.04,85.10000000000001,0.152,1020,33.9,1.571
2013,1,6,21,30,0,0,0,0,0,0,1.8,9,137.38,93.36,0.152,1020,30.200000000000003,1.555
2013,1,6,22,30,0,0,0,0,0,0,1.6,9,150.83,94.26,0.152,1020,20.5,1.567
2013,1,6,23,30,0,0,0,0,0,0,1.6,9,164.24,94.8,0.152,1020,6.800000000000001,1.59
2013,1,7,0,30,0,0,0,0,0,0,1.6,8,175.94,100,0.152,1020,0,1.618
2013,1,7,1,30,0,0,0,0,0,0,1.7000000000000002,8,167.41,100,0.152,1020,0.6000000000000001,1.661
2013,1,7,2,30,0,0,0,0,0,0,1.7000000000000002,8,154.07,100,0.152,1020,0.9,1.725
2013,1,7,3,30,0,0,0,0,0,0,1.6,7,140.61,100,0.152,1020,358.40000000000003,1.803
2013,1,7,4,30,0,0,0,0,0,0,1.5,7,127.23,100,0.152,1020,355.3,1.8760000000000001
2013,1,7,5,30,0,0,0,0,0,0,1.4000000000000001,7,114.04,100,0.152,1020,355,1.942
2013,1,7,6,30,0,0,0,0,0,0,1.3,7,101.14,100,0.152,1020,355.1,2.009
2013,1,7,7,30,12,63,13,13,12,63,1.8,9,88.7,92.89,0.152,1020,352.6,2.081
2013,1,7,8,30,68,504,182,162,66,424,2.1,12,76.95,77.55,0.152,1020,345.1,2.157
2013,1,7,9,30,97,689,374,374,97,689,1.7000000000000002,15,66.29,65.93,0.152,1020,349.90000000000003,2.218
2013,1,7,10,30,111,788,536,410,225,342,1.4000000000000001,17,57.34,59.32,0.152,1020,27.6,2.27
2013,1,7,11,30,117,838,644,459,291,266,1.4000000000000001,18,51.01,55.25,0.152,1020,60.7,2.327
2013,1,7,12,30,116,860,688,544,285,388,1.6,19,48.35,52,0.152,1010,74.8,2.376
2013,1,7,13,30,117,845,660,247,236,17,2,20,49.96,49.910000000000004,0.152,1010,82.9,2.4130000000000003
2013,1,7,14,30,111,803,567,377,263,201,2.4000000000000004,20,55.47,51.78,0.152,1010,86.9,2.458
2013,1,7,15,30,101,713,415,219,188,70,2.7,19,63.86,57.53,0.152,1010,86.4,2.531
2013,1,7,16,30,79,541,226,126,108,67,2.6,18,74.16,63.9,0.152,1010,83.80000000000001,2.61
2013,1,7,17,30,29,184,43,24,24,0,2.2,16,85.68,76.45,0.152,1010,82.60000000000001,2.695
2013,1,7,18,30,0,0,0,0,0,0,2.1,16,97.98,86.05,0.152,1010,81.60000000000001,2.798
2013,1,7,19,30,0,0,0,0,0,0,2,15,110.78,90.98,0.152,1010,79.80000000000001,2.919
2013,1,7,20,30,0,0,0,0,0,0,1.7000000000000002,15,123.91,95.26,0.152,1010,80.5,3.053
2013,1,7,21,30,0,0,0,0,0,0,1.4000000000000001,15,137.25,98.54,0.152,1010,83,3.208
2013,1,7,22,30,0,0,0,0,0,0,1.1,15,150.70000000000002,100,0.152,1010,92.4,3.402
2013,1,7,23,30,0,0,0,0,0,0,1,15,164.11,100,0.152,1010,113.60000000000001,3.607
2013,1,8,0,30,0,0,0,0,0,0,1,15,175.78,100,0.152,1010,140.1,3.767
2013,1,8,1,30,0,0,0,0,0,0,1.2000000000000002,15,167.46,100,0.152,1010,151.5,3.849
2013,1,8,2,30,0,0,0,0,0,0,1.3,15,154.13,100,0.152,1010,156.5,3.8770000000000002
2013,1,8,3,30,0,0,0,0,0,0,1.4000000000000001,15,140.67000000000002,100,0.152,1010,156.9,3.903
2013,1,8,4,30,0,0,0,0,0,0,1.4000000000000001,15,127.28,100,0.152,1010,155.70000000000002,3.939
2013,1,8,5,30,0,0,0,0,0,0,1.6,15,114.08,100,0.152,1010,151.8,3.977
2013,1,8,6,30,0,0,0,0,0,0,1.8,15,101.18,100,0.152,1010,148.6,4.022
2013,1,8,7,30,11,54,12,0,0,0,2.5,17,88.72,100,0.152,1010,148.9,4.075
2013,1,8,8,30,64,480,173,7,7,0,3.4000000000000004,18,76.96000000000001,100,0.152,1010,150.20000000000002,4.133
2013,1,8,9,30,91,667,360,35,35,0,4,19,66.27,99.32000000000001,0.152,1010,151.9,4.186
2013,1,8,10,30,107,759,517,29,29,0,4.7,20,57.28,94.68,0.152,1010,155.8,4.223
2013,1,8,11,30,115,804,622,73,73,0,5.300000000000001,21,50.92,88.64,0.152,1000,160,4.263
2013,1,8,12,30,121,814,663,80,80,0,5.800000000000001,22,48.22,83.38,0.152,1000,164.4,4.32
2013,1,8,13,30,121,800,638,187,185,3,6.2,22,49.81,83.54,0.152,1000,165.4,4.338
2013,1,8,14,30,113,765,549,163,163,0,6.300000000000001,22,55.300000000000004,84.27,0.152,1000,161.9,4.267
2013,1,8,15,30,93,712,408,115,115,0,6.1000000000000005,21,63.690000000000005,91.28,0.152,1000,156.60000000000002,4.131
2013,1,8,16,30,70,564,226,17,17,0,6.1000000000000005,20,74,99.42,0.152,1000,151.1,3.971
2013,1,8,17,30,28,210,45,3,3,0,6.4,20,85.53,100,0.152,1000,146.3,3.814
2013,1,8,18,30,0,0,0,0,0,0,6.4,20,97.83,100,0.138,1000,144.3,3.751
2013,1,8,19,30,0,0,0,0,0,0,5.9,20,110.64,100,0.138,1000,148.9,3.872
2013,1,8,20,30,0,0,0,0,0,0,5.7,20,123.77,100,0.138,1000,158.9,4.133
2013,1,8,21,30,0,0,0,0,0,0,6,21,137.12,99.81,0.138,1000,165.70000000000002,4.393
2013,1,8,22,30,0,0,0,0,0,0,6.1000000000000005,21,150.57,100,0.138,1000,167.5,4.561
2013,1,8,23,30,0,0,0,0,0,0,6.2,21,163.97,100,0.138,1000,168.70000000000002,4.609
2013,1,9,0,30,0,0,0,0,0,0,6,21,175.61,100,0.138,1000,171.3,4.548
2013,1,9,1,30,0,0,0,0,0,0,5.4,20,167.5,100,0.138,1000,176.4,4.465
2013,1,9,2,30,0,0,0,0,0,0,4.6000000000000005,20,154.19,100,0.138,1000,184,4.429
2013,1,9,3,30,0,0,0,0,0,0,3.7,19,140.72,100,0.138,1000,194.70000000000002,4.4030000000000005
2013,1,9,4,30,0,0,0,0,0,0,2.5,18,127.33,100,0.138,1000,210.5,4.328
2013,1,9,5,30,0,0,0,0,0,0,1.9000000000000001,17,114.12,100,0.138,1010,236.20000000000002,4.251
2013,1,9,6,30,0,0,0,0,0,0,2.5,17,101.21000000000001,100,0.138,1010,274.8,4.207
2013,1,9,7,30,7,9,7,0,0,0,3.8000000000000003,16,88.73,100,0.138,1010,300.6,4.156
2013,1,9,8,30,89,306,159,6,6,0,5,16,76.95,97.96000000000001,0.138,1010,315,4.082
2013,1,9,9,30,140,494,340,34,34,0,6.1000000000000005,16,66.24,91.74,0.138,1010,319.20000000000005,3.9130000000000003
2013,1,9,10,30,147,660,505,86,86,0,6.7,16,57.22,89.83,0.138,1010,319.5,3.661
2013,1,9,11,30,127,789,626,431,301,205,6.4,16,50.81,87.17,0.138,1010,323.40000000000003,3.4290000000000003
2013,1,9,12,30,105,862,682,32,32,0,5.5,17,48.08,78.4,0.138,1010,323.6,3.267
2013,1,9,13,30,102,860,659,70,70,0,4.6000000000000005,17,49.64,75.39,0.138,1010,329.1,3.209
2013,1,9,14,30,97,820,567,261,238,39,3.7,18,55.13,69.77,0.138,1010,337.20000000000005,3.285
2013,1,9,15,30,90,730,416,329,175,346,2.9000000000000004,17,63.52,74.79,0.138,1010,341.90000000000003,3.436
2013,1,9,16,30,75,552,228,116,106,32,2.3000000000000003,16,73.84,82.57000000000001,0.138,1010,342,3.464
2013,1,9,17,30,31,181,45,23,23,0,2.4000000000000004,15,85.37,91.32000000000001,0.138,1010,21.5,3.358
2013,1,9,18,30,0,0,0,0,0,0,2.7,15,97.68,92.41,0.138,1010,49.2,3.315
2013,1,9,19,30,0,0,0,0,0,0,2.7,15,110.5,93.75,0.138,1010,45.7,3.3970000000000002
2013,1,9,20,30,0,0,0,0,0,0,2.3000000000000003,15,123.64,95.08,0.138,1010,34.300000000000004,3.519
2013,1,9,21,30,0,0,0,0,0,0,1.7000000000000002,15,136.99,96.19,0.138,1010,27.400000000000002,3.5820000000000003
2013,1,9,22,30,0,0,0,0,0,0,1.4000000000000001,14,150.45000000000002,100,0.138,1010,30.1,3.613
2013,1,9,23,30,0,0,0,0,0,0,1.1,14,163.84,100,0.138,1010,33.2,3.682
2013,1,10,0,30,0,0,0,0,0,0,0.7000000000000001,14,175.44,100,0.138,1010,32.7,3.742
2013,1,10,1,30,0,0,0,0,0,0,0.8,14,167.53,100,0.138,1010,35.9,3.7030000000000003
2013,1,10,2,30,0,0,0,0,0,0,1.2000000000000002,14,154.24,97.82000000000001,0.138,1010,46.6,3.559
2013,1,10,3,30,0,0,0,0,0,0,1.5,14,140.78,96.89,0.138,1010,50.1,3.369
2013,1,10,4,30,0,0,0,0,0,0,1.4000000000000001,14,127.38000000000001,100,0.138,1010,36.800000000000004,3.202
2013,1,10,5,30,0,0,0,0,0,0,1.6,13,114.16,100,0.138,1010,11.5,3.064
2013,1,10,6,30,0,0,0,0,0,0,2.1,13,101.23,100,0.138,1010,348.6,2.895
2013,1,10,7,30,10,45,11,11,10,45,2.8000000000000003,13,88.74,99.95,0.138,1010,339.8,2.684
2013,1,10,8,30,66,499,179,179,66,499,3.3000000000000003,15,76.94,86.99,0.138,1010,340.70000000000005,2.473
2013,1,10,9,30,88,718,378,378,88,718,3.3000000000000003,18,66.2,74.86,0.138,1010,350.5,2.271
2013,1,10,10,30,95,833,547,547,95,833,3.2,20,57.15,57.64,0.138,1010,356.5,2.066
2013,1,10,11,30,97,896,664,664,97,896,3.1,21,50.7,50.25,0.138,1010,354.40000000000003,1.869
2013,1,10,12,30,102,911,712,712,102,911,3,22,47.94,45.06,0.138,1010,351.6,1.679
2013,1,10,13,30,96,920,694,694,96,920,2.5,23,49.47,41.06,0.138,1010,354.8,1.489
2013,1,10,14,30,87,902,605,605,87,902,2,23,54.95,40.300000000000004,0.138,1010,10.8,1.334
2013,1,10,15,30,78,837,454,454,78,837,1.8,22,63.35,43.15,0.138,1010,35.2,1.241
2013,1,10,16,30,61,705,259,259,61,705,1.5,20,73.67,49.82,0.138,1010,58.1,1.187
2013,1,10,17,30,28,353,57,57,28,353,1.6,17,85.21000000000001,68.79,0.138,1010,79.4,1.153
2013,1,10,18,30,0,0,0,0,0,0,2,15,97.53,77.25,0.138,1010,90.9,1.1380000000000001
2013,1,10,19,30,0,0,0,0,0,0,2.2,14,110.36,87.15,0.138,1010,94.4,1.1400000000000001
2013,1,10,20,30,0,0,0,0,0,0,2,13,123.51,98.05,0.138,1010,95.9,1.149
