,latitude,longitude
105,26.2821334962516,-97.3927465389466
106,26.2834196342657,-97.293454707033
107,26.2846106913381,-97.1941600509122
108,25.2125011178226,-81.1290008439292
109,25.1982240607612,-81.032116814269
110,25.1838544033938,-80.9352641474484
111,25.16939217687,-80.8384430293367
112,25.1548374124968,-80.7416536454196
113,25.1401901417367,-80.6448961807983
114,25.1254503962079,-80.5481708201869
115,25.1106182076825,-80.4514777479111
116,25.0956936080862,-80.3548171479062
117,26.3395852944214,-98.9839713833348
118,26.3423943070973,-98.8846505745756
119,26.3451082430037,-98.7853234618511
120,26.3477270956003,-98.6859902615929
121,26.3502508585743,-98.5866511903118
122,26.352679525841,-98.4873064645965
123,26.3550130915431,-98.3879563011088
124,26.3572515500518,-98.2886009165824
125,26.3593948959665,-98.1892405278193
126,26.3614431241148,-98.0898753516867
127,26.3633962295531,-97.9905056051151
128,26.3652542075664,-97.8911315050948
129,26.3670170536685,-97.791753268673
130,26.3686847636024,-97.6923711129512
131,26.37025733334,-97.5929852550826
132,26.3717347590823,-97.4935959122684
133,26.37311703726,-97.3942033017564
134,26.374404164533,-97.2948076408364
135,26.3755961377907,-97.1954091468387
136,25.3026848710593,-81.1136971861053
137,25.288397444511,-81.016716767252
138,25.2740173584252,-80.9197678065284
139,25.2595446441257,-80.8228504903263
140,25.2449793330941,-80.7259650046525
141,25.2303214569689,-80.629111535127
142,25.2155710475448,-80.5322902669809
143,25.2007281367713,-80.4355013850551
144,25.1857927567525,-80.3387450737979
145,26.427611558209,-99.086512249098
146,26.4305178788042,-98.9870941700171
147,26.4333290564616,-98.8876695501432
148,26.4360450843758,-98.788238606503
149,26.4386659559702,-98.6888015562061
150,26.4411916648967,-98.5893586164423
151,26.4436222050366,-98.4899100044791
152,26.4459575705,-98.3904559376579
153,26.4481977556268,-98.2909966333921
154,26.4503427549861,-98.1915323091636
155,26.4523925633767,-98.0920631825209
156,26.4543471758275,-97.9925894710747
157,26.4562065875972,-97.8931113924964
158,26.4579707941746,-97.793629164515
159,26.4596397912788,-97.6941430049135
160,26.4612135748594,-97.594653131527
161,26.4626921410962,-97.4951597622397
162,26.4640754863998,-97.3956631149808
163,26.4653636074116,-97.2961634077236
164,26.4665565010037,-97.196660858481
165,25.4070450053583,-81.1954706181857
166,25.3928399127716,-81.0983622568628
167,25.3785420698084,-81.0012852620415
168,25.3641515078074,-80.9042398210228
169,25.3496682582674,-80.8072261207233
170,25.3350923528455,-80.7102443476724
171,25.3204238233566,-80.613294688011
172,25.3056627017726,-80.5163773274892
173,25.2908090202216,-80.4194924514647
174,25.2758628109865,-80.322640244901
175,26.515513077971,-99.1892608918443
176,26.5185168557345,-99.0897455841648
177,26.5214254243675,-98.9902234975068
178,26.5242387767972,-98.8906948494909
179,26.5269569061801,-98.7911598578248
180,26.5295798059029,-98.6916187402989
181,26.5321074695823,-98.5920717147849
182,26.5345398910653,-98.4925189992317
183,26.5368770644295,-98.3929608116632
184,26.5391189839829,-98.2933973701754
185,26.5412656442645,-98.1938288929333
186,26.5433170400442,-98.0942555981687
187,26.5452731663231,-97.9946777041757
188,26.5471340183334,-97.8950954293104
189,26.548899591539,-97.7955089919853
190,26.5505698816349,-97.6959186106688
191,26.5521448845481,-97.5963245038804
192,26.5536245964374,-97.4967268901892
193,26.5550090136933,-97.3971259882103
194,26.5562981329383,-97.2975220166023
195,25.4971818980394,-81.1802011811774
196,25.4829664019178,-81.0829959610553
197,25.4686580954755,-80.9858222029641
198,25.454257010226,-80.8886800947335
199,25.4397631778434,-80.7915698238067
200,25.4251766301611,-80.6944915772377
201,25.4104973991713,-80.59744554169
202,25.3957255170241,-80.5004319034346
203,25.3808610160264,-80.4034508483478
204,25.3659039286412,-80.3065025619098
205,25.3508542874865,-80.2095872292027
206,26.6063911644437,-99.1926052097698
207,26.6093972739551,-99.0929856982255
208,26.6123081007791,-98.9933593863684
209,26.6151236378032,-98.8937264925029
210,26.617843878146,-98.7940872350195
211,26.6204688151573,-98.6944418323932
212,26.6229984424182,-98.5947905031791
213,26.6254327537417,-98.4951334660114
214,26.627771743172,-98.3954709395991
215,26.6300154049858,-98.2958031427238
216,26.6321637336916,-98.1961302942363
217,26.6342167240301,-98.0964526130543
218,26.6361743709746,-97.9967703181591
219,26.6380366697307,-97.8970836285929
220,26.6398036157371,-97.7973927634561
221,26.6414752046648,-97.697697941904
222,26.6430514324183,-97.5979993831442
223,26.6445322951348,-97.4982973064337
224,26.6459177891847,-97.3985919310758
225,26.6472079111719,-97.2988834764175
226,25.6014234884992,-81.2622341066243
227,25.5872904439739,-81.1649004702894
228,25.5730644973866,-81.0675982031527
229,25.5587456802638,-80.9703274939615
230,25.5443340242944,-80.8730885310759
231,25.5298295613286,-80.7758815024672
232,25.5152323233768,-80.6787065957162
233,25.5005423426095,-80.5815639980111
234,25.4857596513554,-80.4844538961452
235,25.4708842821013,-80.3873764765156
236,25.4559162674907,-80.2903319251212
237,25.440855640323,-80.1933204275606
238,26.6972445307519,-99.1959565462377
239,26.7002529825288,-99.0962326126136
240,26.7031660777296,-98.9965018572533
241,26.705983809202,-98.8967644991467
242,26.7087061700265,-98.7970207573709
243,26.711333153516,-98.6972708510876
244,26.7138647532157,-98.5975149995394
245,26.7163009629042,-98.4977534220479
246,26.7186417765927,-98.39798633801
247,26.7208871885261,-98.2982139668956
248,26.723037193182,-98.1984365282445
249,26.7250917852722,-98.0986542416633
250,26.7270509597419,-97.9988673268229
251,26.7289147117701,-97.8990760034553
252,26.73068303677,-97.7992804913508
253,26.7323559303887,-97.6994810103552
254,26.7339333885077,-97.5996777803666
255,26.7354154072428,-97.4998710213328
256,26.7368019829442,-97.4000609532485
257,26.738093112197,-97.3002477961519
258,25.7055647706575,-81.3444616011641
259,25.6915142835203,-81.246999358003
260,25.6773708021221,-81.1495683901389
261,25.6631343580006,-81.0521688872402
262,25.6488049828576,-80.9548010385884
263,25.6343827085579,-80.8574650330759
264,25.6198675671286,-80.7601610592046
265,25.6052595907583,-80.6628893050834
266,25.5905588117958,-80.5656499584268
267,25.5757652627498,-80.468443206553
268,25.5608789762873,-80.3712692363815
269,25.5458999852335,-80.2741282344316
270,25.53082832257,-80.1770203868206
271,26.784967118579,-99.2991364351236
272,26.7880733465459,-99.1993149233573
273,26.79108415114,-99.099486348753
274,26.7939995249363,-98.999650930899
275,26.7968194607431,-98.8998088894736
276,26.7995439516022,-98.7999604442437
277,26.8021729907892,-98.7001058150601
278,26.8047065718138,-98.6002452218558
279,26.8071446884197,-98.5003788846429
280,26.8094873345851,-98.4005070235089
281,26.8117345045224,-98.3006298586153
282,26.8138861926792,-98.2007476101933
283,26.8159423937374,-98.1008604985418
284,26.8179031026142,-98.0009687440237
285,26.819768314462,-97.9010725670638
286,26.8215380246682,-97.8011721881455
287,26.823212228856,-97.7012678278076
288,26.8247909228838,-97.6013597066418
289,26.8262741028458,-97.5014480452898
290,26.8276617650721,-97.4015330644404
291,26.8289539061287,-97.3016149848255
292,25.8509504636373,-81.7198425253989
293,25.8372620890786,-81.6221590915434
294,25.8234805339662,-81.5245062639264
295,25.8096058293441,-81.42688423429
296,25.795638006425,-81.3292931939953
297,25.781577096589,-81.2317333340203
298,25.7674231313832,-81.1342048449585
299,25.7531761425201,-81.0367079170162
300,25.7388361618774,-80.9392427400109
301,25.7244032214967,-80.8418095033694
302,25.7098773535831,-80.7444083961259
303,25.6952585905034,-80.6470396069196
304,25.6805469647864,-80.5497033239935
305,25.6657425091208,-80.4523997351919
306,25.6508452563552,-80.3551290279588
307,25.6358552394967,-80.2578913893358
308,25.6207724917102,-80.1606870059608
309,26.8757691156223,-99.3026067133704
310,26.8788777815065,-99.2026803633305
311,26.8818909495039,-99.1027469281573
312,26.884808612148,-99.0028066281302
313,26.8876307622072,-98.9028596836196
314,26.8903573926848,-98.8029063150837
315,26.8929884968191,-98.7029467430665
316,26.8955240680836,-98.6029811881937
317,26.8979641001873,-98.5030098711706
318,26.9003085870748,-98.4030330127792
319,26.9025575229267,-98.3030508338745
320,26.9047109021594,-98.2030635553826
321,26.9067687194255,-98.1030713982971
322,26.908730969614,-98.0030745836761
323,26.9105976478501,-97.9030733326403
324,26.9123687494959,-97.8030678663685
325,26.91404427015,-97.7030584060961
326,26.915624205648,-97.603045173111
327,26.9171085520625,-97.5030283887519
328,26.9184973057029,-97.4030082744039
329,25.9546425070251,-81.8028472438595
330,25.9410371839155,-81.7050351166338
331,25.9273385871292,-81.6072534967994
332,25.9135467477124,-81.5095025770265
333,25.8996616968811,-81.4117825496052
334,25.8856834660209,-81.3140936064423
335,25.8716120866861,-81.2164359390601
336,25.8574475905983,-81.1188097385938
337,25.843190009646,-81.02121519579
338,25.8288393758835,-80.9236525010041
339,25.81439572153,-80.8261218441992
340,25.7998590789691,-80.7286234149439
341,25.785229480747,-80.6311574024094
342,25.7705069595727,-80.533723995369
343,25.7556915483163,-80.4363233821953
344,25.7407832800083,-80.3389557508584
345,25.7257821878388,-80.2416212889245
346,25.7106883051566,-80.1443201835535
347,26.9633402108428,-99.4061083770503
348,26.9665468905922,-99.3060842969522
349,26.9696580053493,-99.2060528884526
350,26.9726735473705,-99.1060143724307
351,26.9755935091483,-99.0059689698597
352,26.9784178834108,-98.9059169018045
353,26.9811466631223,-98.8058583894189
354,26.9837798414837,-98.7057936539415
355,26.9863174119323,-98.6057229166944
356,26.9887593681422,-98.5056463990792
357,26.9911057040245,-98.4055643225744
358,26.9933564137273,-98.3054769087323
359,26.995511491636,-98.2053843791762
360,26.9975709323738,-98.1052869555977
361,26.9995347308009,-98.0051848597534
362,27.0014028820159,-97.9050783134618
363,27.0031753813548,-97.8049675386012
364,27.0048522243921,-97.7048527571055
365,27.0064334069401,-97.6047341909623
366,27.0079189250494,-97.50461206221
367,27.0093087750093,-97.4044865929334
368,26.0447120007327,-81.7881077999426
369,26.0310964720882,-81.6901972004146
370,26.0173876072406,-81.5923172019301
371,26.0035854374078,-81.4944679977113
372,25.9896899939787,-81.3966497805978
373,25.9757013085129,-81.2988627430444
374,25.961619412739,-81.2011070771192
375,25.9474443385544,-81.1033829745016
376,25.933176118024,-81.00569062648
377,25.9188147833797,-80.9080302239504
378,25.9043603670191,-80.8104019574138
379,25.8898129015047,-80.7128060169745
380,25.8751724195634,-80.6152425923383
381,25.8604389540849,-80.5177118728108
382,25.8456125381214,-80.4202140472943
383,25.8306932048863,-80.3227493042874
384,25.8156809877534,-80.2253178318825
385,25.8005759202562,-80.1279198177631
386,27.0540913984514,-99.4096985452087
387,27.0573006132069,-99.3095692089515
388,27.0604141878283,-99.209432521113
389,27.0634321145292,-99.1092887032683
390,27.0663543857603,-99.0091379770882
391,27.0691809942095,-98.9089805643347
392,27.0719119328021,-98.8088166868593
393,27.0745471947011,-98.7086465665996
394,27.0770867733077,-98.6084704255762
395,27.0795306622606,-98.5082884858899
396,27.0818788554374,-98.4081009697188
397,27.0841313469536,-98.3079080993152
398,27.0862881311636,-98.2077100970031
399,27.0883492026606,-98.1075071851749
400,27.0903145562765,-98.0072995862877
401,27.0921841870825,-97.907087522862
402,27.0939580903889,-97.8068712174776
403,27.0956362617455,-97.7066508927706
404,27.0972186969415,-97.6064267714309
405,27.0987053920057,-97.5061990761994
406,27.1000963432067,-97.405968029864
407,26.1482866172515,-81.871377714873
408,26.1347542676051,-81.7733379485221
409,26.1211284877326,-81.6753286830886
410,26.1074093088513,-81.5773501127315
411,26.0935967623519,-81.4794024312267
412,26.0796908797968,-81.3814858319658
413,26.06569169292,-81.2836005079534
414,26.0515992336257,-81.1857466518056
415,26.0374135339875,-81.0879244557479
416,26.0231346262479,-80.9901341116127
417,26.0087625428167,-80.8923758108377
418,25.9942973162707,-80.7946497444644
419,25.9797389793527,-80.6969561031352
420,25.9650875649703,-80.5992950770919
421,25.9503431061952,-80.5016668561738
422,25.9355056362622,-80.404071629816
423,25.9205751885687,-80.3065095870468
424,25.9055517966728,-80.2089809164863
425,25.8904354942935,-80.1114858063445
426,27.1448186921007,-99.4132962864431
427,27.148030453227,-99.3130614725487
428,27.1511464987407,-99.2128192837951
429,27.1541668208123,-99.1125699424568
430,27.1570914118506,-99.0123136709046
431,27.159920264503,-98.9120506916008
432,27.1626533716556,-98.811781227098
433,27.1652907264337,-98.7115055000348
434,27.1678323222017,-98.6112237331337
435,27.1702781525632,-98.5109361491976
436,27.1726282113617,-98.4106429711073
437,27.1748824926803,-98.3103444218182
438,27.177040990842,-98.2100407243574
439,27.17910370041,-98.109732101821
440,27.1810706161877,-98.0094187773704
441,27.1829417332189,-97.9091009742306
442,27.1847170467879,-97.8087789156856
443,27.1863965524199,-97.7084528250768
444,27.1879802458807,-97.6081229257996
445,27.189468123177,-97.5077894413001
446,27.1908601805569,-97.4074525950722
447,26.2383120507671,-81.856676316394
448,26.2247694673183,-81.7585375961206
449,26.2111333903856,-81.6604294706227
450,26.1974038513587,-81.5623521346163
451,26.1835808818016,-81.4643057824339
452,26.1696645134511,-81.3662906080204
453,26.1556547782165,-81.2683068049326
454,26.1415517081781,-81.1703545663367
455,26.1273553355867,-81.0724340850058
456,26.1130656928629,-80.9745455533185
457,26.0986828125955,-80.876689163257
458,26.0842067275413,-80.7788651064041
459,26.0696374706238,-80.6810735739427
460,26.0549750749325,-80.5833147566526
461,26.0402195737216,-80.4855888449091
462,26.0253710004097,-80.3878960286811
463,26.0104293885784,-80.2902364975289
464,25.9953947719713,-80.1926104406027
465,25.9802671844937,-80.0950180466403
466,27.2322121593447,-99.5172345173249
467,27.2355222615606,-99.4169016247303
468,27.23873658046,-99.3165611110217
469,27.2418551079305,-99.2162131990776
470,27.2448778360993,-99.115858111875
471,27.2478047573331,-99.0154960724874
472,27.2506358642386,-98.9151273040807
473,27.2533711496626,-98.814752029911
474,27.2560106066922,-98.7143704733215
475,27.258554228655,-98.6139828577391
476,27.2610020091194,-98.513589406672
477,27.2633539418948,-98.4131903437067
478,27.2656100210313,-98.3127858925044
479,27.2677702408206,-98.2123762767985
480,27.2698345957959,-98.1119617203915
481,27.2718030807316,-98.0115424471526
482,27.2736756906442,-97.9111186810132
483,27.275452420792,-97.8106906459661
484,27.2771332666751,-97.71025856606
485,27.2787182240361,-97.6098226653986
486,27.2802072888596,-97.5093831681366
487,27.2816004573727,-97.4089402984769
488,27.282897726045,-97.3084942806674
489,26.3283106224547,-81.8419445181752
490,26.3147577595126,-81.7437066488803
491,26.3011113395474,-81.6454994686008
492,26.2873713941221,-81.5473231726132
493,26.2735379549748,-81.4491779558072
494,26.2596110540174,-81.3510640126841
495,26.2455907233352,-81.2529815373547
496,26.2314769951855,-81.1549307235368
497,26.2172699019973,-81.0569117645539
498,26.2029694763696,-80.9589248533325
499,26.1885757510714,-80.8609701824006
500,26.1740887590399,-80.7630479438855
501,26.1595085333805,-80.6651583295116
502,26.1448351073651,-80.5673015305989
503,26.1300685144315,-80.4694777380607
504,26.1152087881825,-80.3716871424018
505,26.100255962385,-80.2739299337164
506,26.085210070969,-80.1762063016865
507,26.0700711480265,-80.0785164355794
508,27.3228895291115,-99.5209533752564
509,27.3262022766513,-99.4205145841485
510,27.3294191647642,-99.3200681477467
511,27.3325401852931,-99.2196142896342
512,27.3355653303215,-99.1191532334938
513,27.3384945921738,-99.0186852031042
514,27.3413279634158,-98.918210422338
515,27.3440654368549,-98.817729115158
516,27.3467070055398,-98.7172415056144
517,27.3492526627612,-98.6167478178422
518,27.3517024020519,-98.5162482760574
519,27.354056217187,-98.4157431045553
520,27.3563141021838,-98.3152325277056
521,27.3584760513025,-98.2147167699511
522,27.3605420590457,-98.1141960558049
523,27.3625121201592,-98.0136706098449
524,27.3643862296318,-97.9131406567139
525,27.3661643826955,-97.8126064211146
526,27.3678465748257,-97.7120681278071
527,27.3694328017412,-97.6115260016063
528,27.3709230594045,-97.5109802673784
529,27.3723173440219,-97.4104311500382
530,27.3736156520433,-97.3098788745456
531,26.4715984081532,-82.2208349886089
532,26.4584100170852,-82.1223766061479
533,26.4451278800013,-82.0239482201318
534,26.431752027926,-81.9255500279314
535,26.4182824920635,-81.827182226538
536,26.4047193037965,-81.7288450125602
537,26.3910624946852,-81.6305385822226
538,26.3773120964668,-81.5322631313634
539,26.363468141054,-81.4340188554325
540,26.3495306605349,-81.3358059494888
541,26.3354996871713,-81.2376246081993
542,26.3213752533987,-81.1394750258359
543,26.3071573918244,-81.041357396274
544,26.2928461352273,-80.9432719129902
545,26.2784415165569,-80.8452187690604
546,26.2639435689321,-80.7471981571581
547,26.2493523256405,-80.6492102695515
548,26.2346678201373,-80.5512552981026
549,26.2198900860448,-80.4533334342648
550,26.205019157151,-80.3554448690803
551,26.1900550674086,-80.2575897931795
552,26.1749978509348,-80.1597683967777
553,26.1598475420094,-80.0619808696744
554,27.4135435025653,-99.5246801019801
555,27.4168589072478,-99.4241351888775
556,27.4200783760532,-99.3235826061988
557,27.4232019007792,-99.2230225782351
558,27.4262294734655,-99.1224553293772
559,27.4291610863943,-99.0218810841129
560,27.4319967320903,-98.9213000670238
561,27.4347364033209,-98.8207125027824
562,27.4373800930964,-98.7201186161496
563,27.4399277946706,-98.6195186319708
564,27.4423795015404,-98.518912775173
565,27.4447352074464,-98.418301270763
566,27.446994906373,-98.3176843438229
567,27.4491585925485,-98.2170622195075
568,27.4512262604452,-98.1164351230423
569,27.4531979047798,-98.0158032797184
570,27.4550735205134,-97.9151669148923
571,27.4568531028517,-97.8145262539801
572,27.4585366472449,-97.713881522456
573,27.4601241493883,-97.6132329458491
574,27.461615605222,-97.5125807497401
575,27.4630110109313,-97.4119251597589
576,27.4643103629466,-97.3112664015801
577,27.4655136579436,-97.2106047009219
578,26.5615845760997,-82.2064412118851
579,26.5483860718765,-82.1078829141511
580,26.5350937568443,-82.0093547055976
581,26.5217076621986,-81.9108567841673
582,26.5082278193154,-81.812389347421
583,26.4946542597501,-81.7139525925355
584,26.4809870152368,-81.6155467163014
585,26.4672261176872,-81.5171719151205
586,26.45337159919,-81.4188283850049
587,26.4394234920097,-81.3205163215737
588,26.4253818285861,-81.2222359200518
589,26.4112466415327,-81.1239873752671
590,26.3970179636368,-81.0257708816493
591,26.3826958278576,-80.9275866332267
592,26.368280267326,-80.8294348236255
593,26.3537713153431,-80.731315646067
594,26.3391690053799,-80.6332292933655
595,26.3244733710758,-80.535175957927
596,26.309684446238,-80.4371558317464
597,26.2948022648405,-80.3391691064061
598,26.2798268610231,-80.241215973074
599,26.2647582690906,-80.1432966225011
600,26.2495965235115,-80.0454112450203
601,27.5041742496003,-99.5284147224855
602,27.507492323284,-99.4277634631997
603,27.5107143842993,-99.3271045099527
604,27.5138404243988,-99.2264380877464
605,27.5168704355781,-99.1257644216827
606,27.5198044100768,-99.0250837369613
607,27.5226423403781,-98.9243962588762
608,27.5253842192096,-98.8237022128126
609,27.5280300395431,-98.7230018242447
610,27.5305797945948,-98.6222953187311
611,27.533033477826,-98.5215829219136
612,27.5353910829426,-98.4208648595132
613,27.5376526038956,-98.3201413573267
614,27.5398180348816,-98.219412641225
615,27.5418873703423,-98.1186789371484
616,27.5438606049652,-98.0179404711048
617,27.5457377336835,-97.9171974691664
618,27.5475187516764,-97.8164501574665
619,27.549203654369,-97.7156987621962
620,27.5507924374329,-97.6149435096021
621,27.5522850967856,-97.5141846259821
622,27.5536816285914,-97.4134223376839
623,27.554982029261,-97.3126568711008
624,27.5561862954517,-97.2118884526687
625,26.6646592982836,-82.2907059389678
626,26.6515445430036,-82.1920175442404
627,26.6383358806501,-82.0933591329105
628,26.6250333424081,-81.9947309038766
629,26.6116369596448,-81.8961330556552
630,26.5981467639087,-81.7975657863789
631,26.5845627869288,-81.699029293795
632,26.5708850606138,-81.6005237752615
633,26.5571136170509,-81.5020494277469
634,26.5432484885052,-81.403606447827
635,26.5292897074189,-81.3051950316832
636,26.5152373064098,-81.2068153751004
637,26.5010913182712,-81.1084676734648
638,26.4868517759705,-81.0101521217618
639,26.4725187126482,-80.9118689145742
640,26.4580921616172,-80.8136182460801
641,26.443572156362,-80.7154003100508
642,26.4289587305375,-80.6172152998483
643,26.4142519179682,-80.5190634084247
644,26.3994517526471,-80.4209448283188
645,26.384558268735,-80.3228597516545
646,26.3695715005596,-80.2248083701394
647,26.3544914826141,-80.1267908750623
648,26.3393182495567,-80.0288074572913
649,27.591365104326,-99.6329071481745
650,27.5947819401734,-99.5321572618678
651,27.5981026947569,-99.4313994315001
652,27.6013273595389,-99.3306338826828
653,27.604455926226,-99.2298608411311
654,27.6074883867699,-99.1290805326616
655,27.6104247333673,-99.0282931831889
656,27.6132649584599,-98.9274990187218
657,27.616009054735,-98.8266982653618
658,27.6186570151257,-98.7258911492987
659,27.621208832811,-98.6250778968086
660,27.6236645012156,-98.5242587342501
661,27.6260240140109,-98.4234338880614
662,27.6282873651147,-98.3226035847581
663,27.6304545486911,-98.2217680509284
664,27.6325255591514,-98.1209275132321
665,27.6345003911537,-98.0200821983961
666,27.6363790396033,-97.919232333212
667,27.6381614996526,-97.8183781445325
668,27.6398477667016,-97.7175198592691
669,27.6414378363978,-97.6166577043886
670,27.6429317046364,-97.5157919069099
671,27.6443293675603,-97.4149226939014
672,27.6456308215605,-97.314050292477
673,27.6468360632757,-97.2131749297948
674,27.6479450895931,-97.1122968330517
675,26.7546033621009,-82.2763526932763
676,26.7414784691123,-82.177563893135
677,26.7282596035123,-82.0788051693105
678,26.7149467966572,-81.980076721279
679,26.7015400800864,-81.8813787481333
680,26.688039485522,-81.7827114485804
681,26.6744450448672,-81.6840750209387
682,26.660756790206,-81.5854696631374
683,26.6469747538021,-81.4868955727128
684,26.6330989680978,-81.388352946807
685,26.6191294657135,-81.2898419821654
686,26.6050662794464,-81.1913628751353
687,26.5909094422697,-81.0929158216627
688,26.5766589873319,-80.9945010172915
689,26.5623149479558,-80.8961186571606
690,26.5478773576373,-80.7977689360019
691,26.5333462500447,-80.6994520481388
692,26.5187216590178,-80.6011681874836
693,26.5040036185669,-80.5029175475357
694,26.4891921628718,-80.4047003213799
695,26.4742873262809,-80.3065167016838
696,26.4592891433103,-80.2083668806967
697,26.4441976486429,-80.1102510502468
698,26.4290128771272,-80.0121694017396
699,27.6784313822138,-99.737612865123
700,27.6819471381926,-99.6367644030209
701,27.6853667443086,-99.5359077453293
702,27.6886901917312,-99.4350431182676
703,27.6919174718755,-99.3341707481639
704,27.6950485764027,-99.23329086145
705,27.7010222264806,-99.031509444426
706,27.703864756585,-98.9306083674752
707,27.7066110801801,-98.829700680628
708,27.70926119016,-98.7287866107938
709,27.7118150796656,-98.6278663849678
710,27.7142727420859,-98.5269402302293
711,27.7166341710572,-98.426008373737
712,27.7188993604634,-98.3250710427272
713,27.7210683044368,-98.2241284645098
714,27.7231409973578,-98.1231808664665
715,27.7251174338548,-98.022228476046
716,27.7269976088052,-97.9212715207625
717,27.7287815173346,-97.8203102281917
718,27.7304691548175,-97.719344825968
719,27.7320605168775,-97.6183755417817
720,27.733555599387,-97.5174026033754
721,27.7349543984678,-97.4164262385412
722,27.7362569104908,-97.3154466751181
723,27.7374631320763,-97.2144641409873
724,27.7385730600942,-97.1134788640716
725,26.8575625962145,-82.3608889456535
726,26.8445215903291,-82.2619695710628
727,26.8313865146621,-82.1630801656493
728,26.8181574005569,-82.0642209298533
729,26.804834279542,-81.9653920637313
730,26.7914171833302,-81.8665937669541
731,26.7779061438174,-81.7678262388048
732,26.7643011930822,-81.6690896781768
733,26.7506023633846,-81.570384283571
734,26.7368096871653,-81.4717102530939
735,26.7229231970449,-81.3730677844561
736,26.7089429258227,-81.2744570749694
737,26.694868906476,-81.1758783215452
738,26.6807011721589,-81.0773317206919
739,26.666439756202,-80.9788174685133
740,26.6520846921108,-80.8803357607066
741,26.637636013565,-80.7818867925599
742,26.6230937544178,-80.6834707589504
743,26.6084579486947,-80.5850878543423
